,person_id,question,text,prob_machine_generated,n_tokens,glimpse_criterion,full_text,prob_machine_generated_full,n_tokens_full,glimpse_criterion_full
5298,US:191189651,why_are_pid_with_when,I like trump,0.29,3,-3.09778800261663,2016   I like trump   Father retired,0.38,9,-7.964108368776537
5299,US:191189651,why_moved_to_current_state,Father retired,0.42,2,-8.30336260396414,2016   I like trump   Father retired,0.38,9,-7.964108368776537
5300,US:191212865,when_decided_pid,When I was in my early 20s in agr,0.31,11,-2.8622920122120323,"When I was in my early 20s in agr   Republicans care more about morals, patriotism, lower taxes and helping poor people. Democrats want people to take handouts from the government and tell them what to do.   A parent lost job",0.3,49,-7.23582408565217
5301,US:191212865,why_are_pid_with_when,"Republicans care more about morals, patriotism, lower taxes and helping poor people. Democrats want people to take handouts from the government and tell them what to do.",0.25,32,-3.64253952498457,"When I was in my early 20s in agr   Republicans care more about morals, patriotism, lower taxes and helping poor people. Democrats want people to take handouts from the government and tell them what to do.   A parent lost job",0.3,49,-7.23582408565217
5302,US:191212865,why_moved_to_current_state,A parent lost job,0.25,4,-6.49089306950323,"When I was in my early 20s in agr   Republicans care more about morals, patriotism, lower taxes and helping poor people. Democrats want people to take handouts from the government and tell them what to do.   A parent lost job",0.3,49,-7.23582408565217
5303,US:191235587,when_think_pid,1976,0.23,2,-4.140705501712556,1976   My family is here   They are the party that have done the most to help the American people,0.26,22,-3.4747204805588643
5304,US:191235587,why_moved_to_current_state,My family is here,0.45,4,-1.683253847421021,1976   My family is here   They are the party that have done the most to help the American people,0.26,22,-3.4747204805588643
5305,US:191235587,why_think_pid_with_when,They are the party that have done the most to help the American people,0.92,14,1.2529613961961283,1976   My family is here   They are the party that have done the most to help the American people,0.26,22,-3.4747204805588643
5306,US:191299665,when_decided_pid,When I was 8 years old,0.88,7,0.8225055324946319,"When I was 8 years old   I believe that government is the only institution capable of doing big things that support safety, security, & opportunity for all. Government is our defense against unmitigated self-interest & the dominance of white male supremacy. Government builds systems & looks beyond the immediate future.   Quality of life. I had previously lived in Brooklyn in the pandemic and wanted more space and an easier life. I was able to afford to buy my first home.",0.22,94,-5.572725050695397
5307,US:191299665,why_are_pid_with_when,"I believe that government is the only institution capable of doing big things that support safety, security, & opportunity for all. Government is our defense against unmitigated self-interest & the dominance of white male supremacy. Government builds systems & looks beyond the immediate future.",0.25,52,-3.6844740907735383,"When I was 8 years old   I believe that government is the only institution capable of doing big things that support safety, security, & opportunity for all. Government is our defense against unmitigated self-interest & the dominance of white male supremacy. Government builds systems & looks beyond the immediate future.   Quality of life. I had previously lived in Brooklyn in the pandemic and wanted more space and an easier life. I was able to afford to buy my first home.",0.22,94,-5.572725050695397
5308,US:191299665,why_moved_to_current_state,Quality of life. I had previously lived in Brooklyn in the pandemic and wanted more space and an easier life. I was able to afford to buy my first home.,0.28,33,-3.2293362955177622,"When I was 8 years old   I believe that government is the only institution capable of doing big things that support safety, security, & opportunity for all. Government is our defense against unmitigated self-interest & the dominance of white male supremacy. Government builds systems & looks beyond the immediate future.   Quality of life. I had previously lived in Brooklyn in the pandemic and wanted more space and an easier life. I was able to afford to buy my first home.",0.22,94,-5.572725050695397
5309,US:191307891,why_are_pid,Respect human rights,0.36,4,-2.30019651076062,Respect human rights,0.36,4,-2.30019651076062
5310,US:191389655,when_think_pid,"When the Republican party started discriminating against other people for social, economic, and/or racial status.",0.23,20,-4.0914704885332736,"When the Republican party started discriminating against other people for social, economic, and/or racial status.   Job   I am for unity and freedom. Republicans do not seem to be so.",0.23,38,-5.823845752409565
5311,US:191389655,why_moved_to_current_state,Job,0.33,1,-2.6298001581011357,"When the Republican party started discriminating against other people for social, economic, and/or racial status.   Job   I am for unity and freedom. Republicans do not seem to be so.",0.23,38,-5.823845752409565
5312,US:191389655,why_think_pid_with_when,I am for unity and freedom. Republicans do not seem to be so.,0.38,15,-2.1431433532213715,"When the Republican party started discriminating against other people for social, economic, and/or racial status.   Job   I am for unity and freedom. Republicans do not seem to be so.",0.23,38,-5.823845752409565
5313,US:191456311,when_think_pid,Age 18,0.38,3,-2.2048682343621104,Age 18   Job   Independent thinker,0.25,8,-6.486422440257217
5314,US:191456311,why_moved_to_current_state,Job,0.33,1,-2.6298001581011357,Age 18   Job   Independent thinker,0.25,8,-6.486422440257217
5315,US:191456311,why_think_pid_with_when,Independent thinker,0.28,2,-3.1538908902578533,Age 18   Job   Independent thinker,0.25,8,-6.486422440257217
5316,US:191461847,why_moved_to_current_state,Went to stay with dad,0.33,6,-2.578711330097587,Went to stay with dad,0.33,6,-2.578711330097587
5317,US:1915603,when_think_pid,When Tulsi Gabbard switched,0.23,7,-4.321660436492703,When Tulsi Gabbard switched   Home/university   Democrat party (and influential members) lost reality and began censoring freedom of speech.,0.7,29,-9.8590521937002
5318,US:1915603,why_moved_to_current_state,Home/university,0.24,3,-6.303884129443001,When Tulsi Gabbard switched   Home/university   Democrat party (and influential members) lost reality and began censoring freedom of speech.,0.7,29,-9.8590521937002
5319,US:1915603,why_think_pid_with_when,Democrat party (and influential members) lost reality and began censoring freedom of speech.,0.22,18,-4.582262246036552,When Tulsi Gabbard switched   Home/university   Democrat party (and influential members) lost reality and began censoring freedom of speech.,0.7,29,-9.8590521937002
5320,US:191573431,when_decided_pid,20 years ago,0.5,3,-1.3866990518131532,20 years ago   Not stupid,0.43,6,-8.382163481301388
5321,US:191573431,why_are_pid_with_when,Not stupid,0.23,2,-5.709165538082992,20 years ago   Not stupid,0.43,6,-8.382163481301388
5322,US:191576187,when_decided_pid,I decided that I was closer to the Democratic party around the time I turned 18 years old and was eligible to vote.,0.43,25,-1.7795735126381835,I decided that I was closer to the Democratic party around the time I turned 18 years old and was eligible to vote.   I decided that I felt closer to the Democratic Party because I aligned more with them on economic policies and found their social policies to be more nuanced. I feel like the Republican Party in my lifetime has been too fiscally conservative and socially regressive.   It was my family’s decision,0.55,83,-1.1033319516385642
