person_id,why_think_pid,prob_machine_generated,n_tokens,glimpse_criterion
US:2761160,"Because Republicans stand for supporting and advancing the will of the people, are advocates for smaller Government and responsible spending.",0.22,22,-4.615934555474738
US:178255005,I think that republican is the best choice to protect and strengthen the country.,0.45,15,-1.6530767216899787
US:1847773,Both sides have major flaws in their platforms and nominees for all elected offices. It's hard to back such flawed policies.,0.22,24,-4.50338240964499
US:40966639,"Republicans stand most closely with my moral beliefs. In 2025, Republicans are the ones willing to do what needs to be done to save our country. We are technically bankrupt financially and morally as a country and need to change to still have a country. People need to understand that change takes time as do the benefits of change. If in this moment, the government does not make some drastic changes, there will be no America.",0.23,86,-4.267880094901685
US:2261021,They believe in and feel the same way I feel and think about things.,0.48,15,-1.4897354349309067
US:1726969,"I stand for truth, freedom, safety and love of our nation",0.34,13,-2.545369868038188
US:45871745,"Both parties are no longer serving ""We the People"". GOP's worse than Dems, but both parties are about $ not people.",0.32,26,-2.6893655622280974
US:41950005,"I am very objective on any given topic, political or otherwise. The parties are too partisan and run by activists with agendas. I vote the candidate not party affiliation. Currently the Democrats have gone too far to the Left , hence my voting Republican recently. Not that the Republicans haven't gone too far right in the past.",0.27,64,-3.3860799799140096
US:3179729,"No party is perfect, but Republicans have completely sold out to big-money interests, and to extremists on policies such as LGBTQ rights, abortion, immigration, the police state, etc. They are all about hurting people, and cruelty, not about helping people. Democrats aren't perfect, but they aren't nearly this bad.",0.42,64,-1.8819304760475417
US:199456005,They are the party of common sense and morals now. The Democrats are all insane.,0.44,17,-1.7711858417952844
US:188024727,I have found lately that I tend to agree more with the ideals of the republicans as opposed to those of the democrats in office,0.5,27,-1.382802949053756
US:164847649,Not a fan of giving my money away for stupid stuff,0.45,11,-1.7031241714461258
US:4415494,I am very conservative and do not believe in the philosophy of the democrats,0.74,15,-0.04667642313019646
US:201365193,More safe,0.23,2,-5.974352853071244
US:123050029,"Because I used to be a Republican but the Republicans have become spineless, bigoted, fascist wannabes led by a lying , morally reprehensible nitwit who cares only for the rich and shameless.",0.25,42,-3.723186829077394
US:186486389,"The Democrats and Republicans lie, cheat and steal from the American people. They are out for themselves.",0.81,20,0.3531090627552209
US:130883667,"It's the fiscal, common sense party and are willing to work across the aisle unlike the democrats",0.23,20,-4.380767337242891
US:39672041,THEY ALIGN WITH MY VALUES,0.37,6,-2.2772602434381652
US:1194083,"Care about people, world, environment, future, fairness.",0.34,12,-2.545316325289464
US:183525115,I am committed to the trumpeter and know over time he will make America great again,0.32,17,-2.678760159896956
US:40430619,Republicans look at the cost of things,0.26,7,-3.4466841974894953
US:4279431,"I believe in some,things but not most they have gotten too liberal, there is a middle,ground",0.24,21,-6.10981371735231
US:101445311,They align with my view.,0.31,6,-2.843736145230614
US:37560692,Because the Dems are left wing radicals,0.25,7,-3.747049349708734
US:125426513,They tend to want all things equal,0.25,7,-3.641137139612452
US:2190471,"I support the down to earth ideas, not the crazy ones on the other side.",0.46,17,-1.6039726817330269
US:4637688,I agree and disagree with both on certain issues,0.35,9,-2.4430047544772457
US:31529702,Honesty.,0.68,4,-0.3840026774380909
US:33082158,"Allegiance to a political party over allegiance to democracy as a whole, is ignorant, unAmerican and self-defeating. Our Republic was built on compromise; partisan politics gives preference to “party first,” promotes constant partisan warfare and gridlock, and abhors understanding and agreement/consensus.",0.22,60,-5.542980755593732
US:1576216,I have common sense,0.56,4,-1.0401125322351688
US:138975121,I think of myself as a Democrat because my family has always voted for Democrats. Even now I vote for Democrats. I just feel that I can trust that the individual selected will serve in the best interest of the American people.,0.59,45,-0.8604061824720682
US:22711524,I don't know,0.79,4,0.2193787796126488
US:2836299,I think of myself as a democrat because I believe women should make decisions about their own body.,0.48,19,-1.4723075594930113
US:1173927,both parties have some good and some bad qualities,0.38,9,-2.1967706349930203
US:439322,believe in being conservative,0.24,5,-3.8981828455215917
US:142262169,democrats care about others and trying to make things better for everyone through progress. democrats want to increase the ability to vote and protect our rights instead of taking them away.,0.34,35,-2.5136680798467146
US:196624341,I believe in God and want His laws followed. I also am against abortion and illegal immigration.,0.49,19,-1.4155132333073772
US:193574135,"I believe in freedoms and the rights of others to have autonomy over their body, separation of church and state, and the value of all people. The distressing pivot in Republican politics led me to leave the party a decade ago, and I never regretted it.",0.37,53,-2.2475492260847125
US:3588683,"Belief in America first as it should be all Americans desire. One must be loyal to their nation and always strive to allow freedom and liberty to its citizens, first and foremost. The GOp certainly adheres to this policy whereas the Dems are nothing more than psuedo communists today.",0.23,59,-5.759138914069723
US:164401853,I think that both parties are extreme and refuse to compromise for the benefit of the nation.,0.58,18,-0.9216881676273722
US:160843631,I think some of their principles are better,0.37,8,-2.2507710399410423
US:184430155,Trustworthy and obedience,0.24,4,-4.037501594758377
US:2767720,Because there don't keep their word.,0.24,8,-6.104268541918948
US:545303,Republicans generally understand that we have a constitutional republic not a pure democracy. It is through the election process that we choose the people to govern us. They are elected for specific terms to represent their constituents.,0.59,40,-0.8599962636467469
US:23085882,I’m for putting America first and getting rid of the fraud and misspending of our tax money.,0.36,20,-2.334338222488346
