person_id,question,text,prob_machine_generated,n_tokens,glimpse_criterion,full_text
US:889882,when_decided_pid,"the republicans have always been crooks since I was a kid, Nixon, Ford, Reagan sold arms for hostages illegally and ruined the economy and ran up the debt",0.27,33,-3.275008817584351,"the republicans have always been crooks since I was a kid, Nixon, Ford, Reagan sold arms for hostages illegally and ruined the economy and ran up the debt   democrats aren't dumb religious racists like the republican party. They're for common sense issues like infrastructure and healthcare. Republicans say NO to any program for the people and then give all the money to the rich   job"
US:889882,why_are_pid_with_when,democrats aren't dumb religious racists like the republican party. They're for common sense issues like infrastructure and healthcare. Republicans say NO to any program for the people and then give all the money to the rich,0.26,42,-3.5189104729710143,"the republicans have always been crooks since I was a kid, Nixon, Ford, Reagan sold arms for hostages illegally and ruined the economy and ran up the debt   democrats aren't dumb religious racists like the republican party. They're for common sense issues like infrastructure and healthcare. Republicans say NO to any program for the people and then give all the money to the rich   job"
US:889882,why_moved_to_current_state,job,0.28,1,-6.973120537884909,"the republicans have always been crooks since I was a kid, Nixon, Ford, Reagan sold arms for hostages illegally and ruined the economy and ran up the debt   democrats aren't dumb religious racists like the republican party. They're for common sense issues like infrastructure and healthcare. Republicans say NO to any program for the people and then give all the money to the rich   job"
US:891587,why_moved_to_current_state,Husbands job,0.22,4,-5.502323429324987,Husbands job
US:894803,when_decided_pid,I have always trusted my ability to learn the issues and decide on my own. I find the political parties rather useless.,0.51,24,-1.3370466486363677,I have always trusted my ability to learn the issues and decide on my own. I find the political parties rather useless.   I have always trusted my ability to learn the issues and decide on my own. I find the political parties rather useless. I cringe everytime I see the vote on ANYthing to break on party lines. It's as if NO ONE thinks on their own   Massachusetts was getting too crowded and hurdling off the left wing cliff
US:894803,why_are_pid_with_when,I have always trusted my ability to learn the issues and decide on my own. I find the political parties rather useless. I cringe everytime I see the vote on ANYthing to break on party lines. It's as if NO ONE thinks on their own,0.26,51,-3.504639470023949,I have always trusted my ability to learn the issues and decide on my own. I find the political parties rather useless.   I have always trusted my ability to learn the issues and decide on my own. I find the political parties rather useless. I cringe everytime I see the vote on ANYthing to break on party lines. It's as if NO ONE thinks on their own   Massachusetts was getting too crowded and hurdling off the left wing cliff
US:894803,why_moved_to_current_state,Massachusetts was getting too crowded and hurdling off the left wing cliff,0.24,14,-6.241018253497579,I have always trusted my ability to learn the issues and decide on my own. I find the political parties rather useless.   I have always trusted my ability to learn the issues and decide on my own. I find the political parties rather useless. I cringe everytime I see the vote on ANYthing to break on party lines. It's as if NO ONE thinks on their own   Massachusetts was getting too crowded and hurdling off the left wing cliff
US:905529,when_think_pid,Yeats ago,0.24,3,-6.106199248910938,Yeats ago   Two extremes with no common sense
US:905529,why_think_pid_with_when,Two extremes with no common sense,0.23,6,-4.10581644746857,Yeats ago   Two extremes with no common sense
US:905869,when_decided_pid,After serving in the Military,0.42,5,-1.8510203940724663,"After serving in the Military   The Democratic Party's agenda matches the 45 Goals of the Communist Party as entered into the Congressional Record. They now support criminals, pedophiles, non-citizens, they are antiChristian, against free speech unless it's antiAmerica... etc   Moved with parents"
US:905869,why_are_pid_with_when,"The Democratic Party's agenda matches the 45 Goals of the Communist Party as entered into the Congressional Record. They now support criminals, pedophiles, non-citizens, they are antiChristian, against free speech unless it's antiAmerica... etc",0.22,50,-5.202577213084109,"After serving in the Military   The Democratic Party's agenda matches the 45 Goals of the Communist Party as entered into the Congressional Record. They now support criminals, pedophiles, non-citizens, they are antiChristian, against free speech unless it's antiAmerica... etc   Moved with parents"
US:905869,why_moved_to_current_state,Moved with parents,0.24,3,-6.220903107921067,"After serving in the Military   The Democratic Party's agenda matches the 45 Goals of the Communist Party as entered into the Congressional Record. They now support criminals, pedophiles, non-citizens, they are antiChristian, against free speech unless it's antiAmerica... etc   Moved with parents"
US:909019,when_think_pid,1964,0.24,2,-4.066623158068542,"1964   Tenure-track job at Ohio State University   Barry Goldwater's nomination at the start, reinforced by years of following politics and observing the Republicans turn into an authoritarian party"
US:909019,why_moved_to_current_state,Tenure-track job at Ohio State University,0.36,8,-2.3533798828628254,"1964   Tenure-track job at Ohio State University   Barry Goldwater's nomination at the start, reinforced by years of following politics and observing the Republicans turn into an authoritarian party"
